stepno, U, F, Uorb(top), Uorb(bot), Tuab(top), Taub(bot)
3269, 3.513764e-01, 1.429278e+04, 1.137806e-32, 0.000000e+00, 2.620849e-07, 0.000000e+00
3270, 5.220028e-01, 1.429278e+04, 9.438829e-16, 0.000000e+00, 5.813568e-07, 0.000000e+00
3271, 3.269522e-01, 1.429278e+04, 4.985350e-36, 0.000000e+00, 2.284322e-07, 0.000000e+00
3272, 1.893362e+00, 1.429277e+04, 1.154976e-02, 9.641283e-53, 6.648957e-03, 4.643311e-103
3273, 1.969285e+00, 1.429277e+04, 1.467414e-02, 8.450148e-50, 9.906941e-03, 3.566865e-97
3274, 1.497129e+00, 1.429276e+04, 1.956228e-03, 3.735114e-75, 1.952774e-04, 6.968926e-148
3275, 1.193696e+00, 1.429276e+04, 1.612274e-04, 1.117267e-107, 4.337868e-06, 6.235505e-213
3276, 1.179257e+00, 1.429276e+04, 1.370069e-04, 7.829270e-110, 3.904721e-06, 3.061967e-217
3277, 5.921432e-01, 1.429276e+04, 1.198240e-12, 0.000000e+00, 7.489106e-07, 0.000000e+00
3278, 3.728540e+00, 1.429275e+04, 1.862412e-01, 3.797889e-21, 3.354882e-01, 7.205145e-40
3279, 7.487006e+00, 1.429273e+04, 7.961923e-01, 1.370779e-09, 3.332190e+00, 9.386263e-17
3280, 9.149360e+00, 1.429270e+04, 1.145849e+00, 8.477771e-08, 6.101199e+00, 3.590223e-13
3281, 7.136927e+00, 1.429269e+04, 6.888907e-01, 4.369364e-10, 2.615947e+00, 9.536621e-18
3282, 7.070694e+00, 1.429267e+04, 6.944296e-01, 3.469599e-10, 2.656108e+00, 6.013351e-18
3283, 7.160672e+00, 1.429265e+04, 7.278586e-01, 4.742410e-10, 2.874201e+00, 1.123457e-17
3284, 6.465475e+00, 1.429264e+04, 5.936367e-01, 3.279903e-11, 2.059992e+00, 5.373782e-20
3285, 5.520013e+00, 1.429263e+04, 4.298014e-01, 2.439124e-13, 1.224950e+00, 2.971843e-24
3286, 4.071858e+00, 1.429262e+04, 2.098685e-01, 5.427029e-19, 3.986843e-01, 1.471236e-35
3287, 5.070387e+00, 1.429261e+04, 3.720152e-01, 1.103475e-14, 9.771462e-01, 6.082517e-27
3288, 5.241796e+00, 1.429260e+04, 4.256931e-01, 3.869515e-14, 1.216999e+00, 7.479475e-26
3289, 6.048358e+00, 1.429258e+04, 5.759762e-01, 4.698878e-12, 1.978614e+00, 1.102926e-21
3290, 5.261205e+00, 1.429257e+04, 4.320468e-01, 4.434756e-14, 1.246835e+00, 9.824207e-26
3291, 6.379372e+00, 1.429256e+04, 6.453838e-01, 2.251247e-11, 2.381603e+00, 2.531655e-20
3292, 5.817303e+00, 1.429254e+04, 5.359324e-01, 1.392974e-12, 1.762216e+00, 9.692678e-23
3293, 5.302021e+00, 1.429253e+04, 4.410947e-01, 5.883620e-14, 1.289233e+00, 1.729208e-25
3294, 5.788790e+00, 1.429252e+04, 5.543383e-01, 1.189889e-12, 1.867850e+00, 7.072469e-23
3295, 5.462498e+00, 1.429250e+04, 4.916455e-01, 1.700440e-13, 1.539732e+00, 1.444378e-24
3296, 3.814416e+00, 1.429250e+04, 1.659979e-01, 1.466114e-20, 2.774421e-01, 1.073726e-38
3297, 2.468648e+00, 1.429249e+04, 3.443509e-02, 3.541241e-36, 2.896514e-02, 6.264249e-70
3298, 5.271741e+00, 1.429248e+04, 3.729687e-01, 4.779189e-14, 9.739273e-01, 1.140949e-25
3299, 4.478501e+00, 1.429247e+04, 2.784906e-01, 5.911720e-17, 6.198439e-01, 1.745765e-31
3300, 2.173842e+00, 1.429246e+04, 2.454421e-02, 3.325226e-43, 1.894165e-02, 5.523321e-84
3301, 8.888547e+00, 1.429244e+04, 1.130200e+00, 4.973785e-08, 5.979128e+00, 1.235754e-13
3302, 9.408076e+00, 1.429242e+04, 1.253484e+00, 1.400100e-07, 7.115180e+00, 9.792100e-13
3303, 1.049121e+01, 1.429239e+04, 1.341622e+00, 8.505072e-07, 7.908539e+00, 3.613384e-11
3304, 1.141645e+01, 1.429237e+04, 1.647293e+00, 2.978741e-06, 1.125011e+01, 4.432244e-10
3305, 1.081635e+01, 1.429234e+04, 1.598696e+00, 1.356315e-06, 1.073752e+01, 9.189229e-11
3306, 8.066600e+00, 1.429233e+04, 9.783254e-01, 7.175560e-09, 4.711369e+00, 2.571993e-15
3307, 7.013557e+00, 1.429231e+04, 8.113672e-01, 2.843510e-10, 3.477091e+00, 4.038941e-18
3308, 6.171818e+00, 1.429230e+04, 5.874716e-01, 8.653689e-12, 2.039417e+00, 3.740767e-21
3309, 5.290942e+00, 1.429228e+04, 4.273917e-01, 5.474060e-14, 1.223044e+00, 1.496846e-25
3310, 4.606617e+00, 1.429227e+04, 3.140104e-01, 2.113404e-16, 7.513963e-01, 2.231121e-30
3311, 3.691625e+00, 1.429227e+04, 1.796864e-01, 2.105368e-21, 3.176685e-01, 2.214186e-40
3312, 2.345463e+00, 1.429226e+04, 3.626730e-02, 7.958123e-39, 3.184540e-02, 3.163584e-75
3313, 4.169941e-01, 1.429226e+04, 4.062569e-23, 0.000000e+00, 3.715950e-07, 0.000000e+00
3314, 8.303731e-01, 1.429226e+04, 1.955596e-07, 2.171565e-198, 1.474210e-06, 0.000000e+00
3315, 2.089905e+00, 1.429225e+04, 2.088923e-02, 1.078330e-45, 1.544971e-02, 5.808470e-89
3316, 1.171766e+00, 1.429225e+04, 1.626863e-04, 5.989507e-111, 4.269843e-06, 1.792009e-219
3317, 8.693884e-01, 1.429225e+04, 9.049530e-07, 3.314791e-183, 1.625690e-06, 0.000000e+00
3318, 2.443767e-01, 1.429225e+04, 3.554912e-60, 0.000000e+00, 1.284885e-07, 0.000000e+00
3319, 1.258377e+00, 1.429224e+04, 4.116269e-04, 7.649846e-99, 1.184382e-05, 2.923233e-195
3320, 2.830982e+00, 1.429224e+04, 8.747333e-02, 4.552708e-30, 1.103390e-01, 1.035375e-57
3321, 3.023512e+00, 1.429223e+04, 9.536386e-02, 1.410744e-27, 1.235079e-01, 9.941559e-53
3322, 2.496890e+00, 1.429223e+04, 4.599687e-02, 1.300695e-35, 4.388662e-02, 8.451020e-69
3323, 1.897725e+00, 1.429222e+04, 1.098462e-02, 1.504850e-52, 6.013954e-03, 1.131213e-102
3324, 1.516079e+00, 1.429222e+04, 1.998972e-03, 1.102353e-73, 2.037777e-04, 6.070149e-145
3325, 8.185857e+00, 1.429220e+04, 8.863522e-01, 9.772264e-09, 3.960365e+00, 4.770330e-15
3326, 9.259895e+00, 1.429218e+04, 1.217324e+00, 1.057836e-07, 6.773155e+00, 5.589782e-13
3327, 9.684402e+00, 1.429215e+04, 1.145858e+00, 2.316593e-07, 6.056156e+00, 2.680758e-12
3328, 9.138784e+00, 1.429213e+04, 1.103247e+00, 8.340231e-08, 5.711118e+00, 3.474675e-13
3329, 7.937727e+00, 1.429212e+04, 8.692983e-01, 5.097407e-09, 3.846247e+00, 1.297946e-15
3330, 6.587962e+00, 1.429210e+04, 6.512895e-01, 5.538469e-11, 2.406357e+00, 1.532278e-19
3331, 6.277480e+00, 1.429209e+04, 5.817800e-01, 1.427051e-11, 2.000120e+00, 1.017272e-20
3332, 5.789188e+00, 1.429207e+04, 5.142909e-01, 1.200047e-12, 1.644556e+00, 7.193739e-23
3333, 5.404194e+00, 1.429206e+04, 4.469049e-01, 1.174517e-13, 1.313279e+00, 6.890916e-25
3334, 5.740819e+00, 1.429205e+04, 5.092067e-01, 9.145485e-13, 1.619505e+00, 4.178030e-23
3335, 3.007010e+00, 1.429204e+04, 9.600296e-02, 9.008695e-28, 1.249955e-01, 4.053982e-53
3336, 1.298503e+00, 1.429204e+04, 4.491470e-04, 5.553637e-94, 1.364504e-05, 1.540682e-185
3337, 5.827087e-01, 1.429204e+04, 5.551329e-13, 0.000000e+00, 7.256827e-07, 0.000000e+00
3338, 3.475537e-01, 1.429204e+04, 4.601062e-32, 0.000000e+00, 2.582990e-07, 0.000000e+00
3339, 4.171661e-01, 1.429204e+04, 5.842364e-23, 0.000000e+00, 3.723381e-07, 0.000000e+00
3340, 1.810443e+00, 1.429203e+04, 1.054936e-02, 2.543064e-56, 5.547736e-03, 3.230522e-110
3341, 1.154410e+00, 1.429203e+04, 1.529352e-04, 1.126250e-113, 4.039176e-06, 6.336186e-225
3342, 3.102053e-01, 1.429203e+04, 8.506278e-38, 0.000000e+00, 2.075742e-07, 0.000000e+00
3343, 4.597424e-01, 1.429202e+04, 1.508860e-18, 0.000000e+00, 4.559352e-07, 0.000000e+00
3344, 1.360409e+00, 1.429202e+04, 3.944879e-04, 2.835355e-87, 1.163071e-05, 4.015808e-172
3345, 2.805129e+00, 1.429202e+04, 6.028241e-02, 1.965247e-30, 6.288882e-02, 1.929267e-58
3346, 2.756110e+00, 1.429201e+04, 5.621108e-02, 3.719004e-31, 5.697896e-02, 6.908938e-60
3347, 1.073793e+00, 1.429201e+04, 1.307041e-05, 4.372656e-128, 2.427156e-06, 9.550995e-254
3348, 2.563735e+00, 1.429200e+04, 4.144518e-02, 2.396421e-34, 3.730419e-02, 2.868695e-66
3349, 7.840755e+00, 1.429198e+04, 8.899988e-01, 3.907872e-09, 4.012985e+00, 7.628491e-16
3350, 1.008474e+01, 1.429195e+04, 1.433175e+00, 4.552617e-07, 8.927219e+00, 1.035334e-11
3351, 1.103706e+01, 1.429192e+04, 1.469610e+00, 1.835899e-06, 9.229682e+00, 1.683664e-10
3352, 1.097738e+01, 1.429189e+04, 1.508180e+00, 1.695378e-06, 9.668464e+00, 1.435790e-10
3353, 1.094386e+01, 1.429187e+04, 1.596732e+00, 1.620669e-06, 1.069912e+01, 1.312038e-10
3354, 9.234932e+00, 1.429185e+04, 1.294766e+00, 1.010458e-07, 7.550393e+00, 5.100285e-13
3355, 7.793955e+00, 1.429183e+04, 9.245183e-01, 3.431257e-09, 4.291238e+00, 5.881182e-16
3356, 6.397935e+00, 1.429181e+04, 6.361807e-01, 2.467305e-11, 2.322658e+00, 3.040911e-20
3357, 3.780881e+00, 1.429180e+04, 1.928067e-01, 8.899791e-21, 3.537637e-01, 3.956559e-39
3358, 4.825932e-01, 1.429180e+04, 7.685280e-18, 0.000000e+00, 4.978874e-07, 0.000000e+00
3359, 1.814007e+00, 1.429180e+04, 9.909605e-03, 3.769872e-56, 4.896017e-03, 7.099231e-110
3360, 8.995404e-01, 1.429180e+04, 1.885069e-06, 1.022276e-172, 1.740203e-06, 0.000000e+00
3361, 1.781610e+00, 1.429179e+04, 8.992706e-03, 1.130786e-57, 4.032936e-03, 6.387318e-113
3362, 4.395724e-01, 1.429179e+04, 2.800422e-20, 0.000000e+00, 4.159376e-07, 0.000000e+00
3363, 8.287739e-01, 1.429179e+04, 3.259637e-07, 5.269520e-199, 1.479367e-06, 0.000000e+00
3364, 5.605658e-01, 1.429179e+04, 2.718446e-13, 0.000000e+00, 6.771668e-07, 0.000000e+00
3365, 1.371917e+00, 1.429178e+04, 1.117607e-03, 4.149162e-86, 6.624347e-05, 8.599612e-170
3366, 3.441480e-01, 1.429178e+04, 3.947012e-33, 0.000000e+00, 2.525657e-07, 0.000000e+00
3367, 1.013207e+00, 1.429178e+04, 1.194364e-05, 4.095271e-141, 2.197576e-06, 8.377674e-280
3368, 2.532586e+00, 1.429177e+04, 5.042203e-02, 6.411025e-35, 4.997608e-02, 2.053113e-67
3369, 2.865924e+00, 1.429177e+04, 8.217124e-02, 1.412008e-29, 9.986493e-02, 9.959375e-57
3370, 1.884953e+00, 1.429176e+04, 1.158227e-02, 4.648754e-53, 6.686204e-03, 1.079521e-103
3371, 1.791885e+00, 1.429176e+04, 3.962516e-03, 3.512768e-57, 7.883431e-04, 6.163920e-112
3372, 3.155792e+00, 1.429175e+04, 8.910261e-02, 4.410189e-26, 1.097663e-01, 9.715663e-50
3373, 9.181017e+00, 1.429172e+04, 1.079013e+00, 9.099942e-08, 5.490146e+00, 4.136521e-13
3374, 1.170614e+01, 1.429169e+04, 1.730098e+00, 4.242706e-06, 1.223644e+01, 8.991744e-10
3375, 1.111156e+01, 1.429166e+04, 1.606571e+00, 2.029294e-06, 1.079655e+01, 2.057066e-10
3376, 1.070933e+01, 1.429162e+04, 1.591617e+00, 1.173022e-06, 1.066611e+01, 6.873385e-11
3377, 9.162162e+00, 1.429160e+04, 1.268885e+00, 8.775659e-08, 7.294836e+00, 3.846958e-13
3378, 7.995997e+00, 1.429158e+04, 9.761013e-01, 5.995132e-09, 4.698552e+00, 1.795376e-15
3379, 6.367893e+00, 1.429156e+04, 6.354983e-01, 2.165896e-11, 2.320176e+00, 2.343328e-20
3380, 4.182242e+00, 1.429155e+04, 2.535530e-01, 2.213769e-18, 5.393996e-01, 2.448064e-34
3381, 3.085659e+00, 1.429154e+04, 1.142131e-01, 7.563145e-27, 1.625011e-01, 2.857347e-51
3382, 2.139133e+00, 1.429154e+04, 2.656866e-02, 3.499470e-44, 2.130260e-02, 6.117339e-86
3383, 8.746761e-01, 1.429153e+04, 1.209981e-06, 3.161428e-181, 1.649261e-06, 0.000000e+00
3384, 1.048655e+00, 1.429153e+04, 3.780373e-05, 3.343415e-133, 2.443408e-06, 5.583913e-264
3385, 1.332362e+00, 1.429153e+04, 5.790749e-04, 3.519077e-90, 2.048256e-05, 6.186081e-178
3386, 2.035728e+00, 1.429152e+04, 2.019330e-02, 1.967385e-47, 1.493496e-02, 1.933466e-92
3387, 1.423925e+00, 1.429152e+04, 1.517285e-03, 3.339974e-81, 1.189791e-04, 5.572424e-160
3388, 3.952006e-01, 1.429151e+04, 4.357076e-25, 0.000000e+00, 3.347034e-07, 0.000000e+00
3389, 1.093514e+00, 1.429151e+04, 5.254908e-05, 3.029065e-124, 2.700045e-06, 4.583268e-246
3390, 4.065339e-02, 1.429151e+04, 0.000000e+00, 0.000000e+00, 3.541764e-09, 0.000000e+00
3391, 3.414499e-01, 1.429151e+04, 9.476273e-33, 0.000000e+00, 2.498435e-07, 0.000000e+00
3392, 1.743447e+00, 1.429151e+04, 7.110275e-03, 1.474490e-59, 2.523316e-03, 1.086029e-116
3393, 2.766020e+00, 1.429150e+04, 7.470776e-02, 5.340876e-31, 8.735081e-02, 1.424895e-59
3394, 1.489544e+00, 1.429149e+04, 2.031566e-03, 1.073357e-75, 2.101840e-04, 5.755013e-149
3395, 1.142762e+00, 1.429149e+04, 1.005591e-04, 1.516992e-115, 3.301013e-06, 1.149541e-228
3396, 1.757993e-01, 1.429149e+04, 2.540110e-116, 0.000000e+00, 6.620255e-08, 0.000000e+00
3397, 1.447423e+00, 1.429148e+04, 1.560326e-03, 3.773359e-79, 1.256238e-04, 7.112369e-156
3398, 7.798481e+00, 1.429145e+04, 1.023917e+00, 3.488425e-09, 5.123458e+00, 6.078785e-16
3399, 9.423596e+00, 1.429142e+04, 1.112026e+00, 1.452824e-07, 5.766777e+00, 1.054348e-12
3400, 9.777092e+00, 1.429139e+04, 1.325720e+00, 2.738183e-07, 7.812909e+00, 3.745270e-12
3401, 8.421426e+00, 1.429137e+04, 1.006062e+00, 1.757679e-08, 4.916470e+00, 1.543253e-14
3402, 6.816362e+00, 1.429135e+04, 6.944855e-01, 1.385321e-10, 2.671907e+00, 9.586480e-19
3403, 5.731287e+00, 1.429133e+04, 4.808303e-01, 8.751876e-13, 1.470126e+00, 3.826136e-23
3404, 4.784146e+00, 1.429132e+04, 3.218434e-01, 1.092040e-15, 7.766421e-01, 5.957102e-29
3405, 5.214344e+00, 1.429130e+04, 4.301796e-01, 3.253012e-14, 1.239857e+00, 5.286027e-26
3406, 4.039416e+00, 1.429129e+04, 2.479414e-01, 3.657331e-19, 5.240954e-01, 6.681695e-36
3407, 1.931101e+00, 1.429129e+04, 1.389385e-02, 3.363757e-51, 9.315923e-03, 5.652066e-100
3408, 3.934031e-01, 1.429129e+04, 3.015810e-25, 0.000000e+00, 3.317796e-07, 0.000000e+00
3409, 5.537717e-01, 1.429128e+04, 6.429217e-14, 0.000000e+00, 6.574105e-07, 0.000000e+00
3410, 1.732574e+00, 1.429128e+04, 6.856616e-03, 4.126876e-60, 2.347024e-03, 8.507479e-118
3411, 2.482807e+00, 1.429127e+04, 4.906776e-02, 7.163302e-36, 4.836126e-02, 2.563212e-69
3412, 2.781513e+00, 1.429126e+04, 7.677674e-02, 9.147279e-31, 9.090364e-02, 4.179669e-59
3413, 1.927025e+00, 1.429126e+04, 1.386237e-02, 2.340938e-51, 9.298635e-03, 2.737397e-100
3414, 1.196829e+00, 1.429125e+04, 1.967349e-04, 3.933984e-107, 5.000199e-06, 7.730778e-212
3415, 1.512851e-01, 1.429125e+04, 5.181708e-155, 0.000000e+00, 4.911832e-08, 0.000000e+00
3416, 1.484270e+00, 1.429125e+04, 2.064600e-03, 4.199316e-76, 2.169456e-04, 8.808769e-150
3417, 2.207801e+00, 1.429124e+04, 3.049965e-02, 3.069167e-42, 2.550676e-02, 4.705427e-82
3418, 1.723473e+00, 1.429124e+04, 3.174095e-03, 1.381740e-60, 5.077581e-04, 9.536972e-119
3419, 1.170789e+00, 1.429124e+04, 3.680593e-05, 4.876499e-111, 2.921523e-06, 1.187885e-219
3420, 1.011408e+00, 1.429123e+04, 2.667998e-06, 1.710018e-141, 2.130058e-06, 1.460694e-280
3421, 1.934627e+00, 1.429123e+04, 7.588563e-03, 4.619724e-51, 2.873820e-03, 1.066081e-99
3422, 6.822048e+00, 1.429121e+04, 6.592029e-01, 1.418046e-10, 2.442645e+00, 1.004474e-18
3423, 7.677529e+00, 1.429119e+04, 8.112525e-01, 2.470575e-09, 3.428994e+00, 3.048977e-16
3424, 8.564975e+00, 1.429116e+04, 1.032463e+00, 2.463679e-08, 5.131343e+00, 3.031980e-14
3425, 8.965869e+00, 1.429114e+04, 1.137949e+00, 5.914874e-08, 6.044358e+00, 1.747628e-13
3426, 7.530376e+00, 1.429112e+04, 7.742479e-01, 1.592636e-09, 3.172793e+00, 1.267042e-16
3427, 5.651754e+00, 1.429110e+04, 4.776052e-01, 5.539345e-13, 1.457126e+00, 1.532763e-23
3428, 4.260186e+00, 1.429109e+04, 2.428653e-01, 5.627460e-18, 5.006050e-01, 1.581914e-33
3429, 3.425409e+00, 1.429108e+04, 1.398707e-01, 1.740273e-23, 2.171237e-01, 1.512839e-44
3430, 2.671416e+00, 1.429108e+04, 6.891579e-02, 1.799804e-32, 7.820820e-02, 1.618111e-62
3431, 7.164709e-01, 1.429107e+04, 5.030359e-09, 4.003800e-257, 1.104533e-06, 0.000000e+00
3432, 3.088201e-01, 1.429107e+04, 1.278866e-38, 0.000000e+00, 2.052076e-07, 0.000000e+00
3433, 2.263393e+00, 1.429107e+04, 3.434991e-02, 8.805086e-41, 2.988827e-02, 3.872802e-79
3434, 8.702947e-01, 1.429106e+04, 9.564114e-07, 9.330263e-183, 1.629784e-06, 0.000000e+00
3435, 1.221243e+00, 1.429106e+04, 2.850423e-04, 1.140832e-103, 7.254162e-06, 6.501317e-205
3436, 1.278707e+00, 1.429106e+04, 4.914224e-04, 2.865722e-96, 1.554125e-05, 4.102287e-190
3437, 1.733747e+00, 1.429105e+04, 7.493263e-03, 4.828605e-60, 2.801875e-03, 1.164666e-117
3438, 1.477674e+00, 1.429105e+04, 2.122156e-03, 1.268856e-76, 2.289100e-04, 8.042351e-151
3439, 1.856648e+00, 1.429105e+04, 1.176097e-02, 3.118069e-54, 6.893762e-03, 4.856567e-106
3440, 1.923507e+00, 1.429104e+04, 8.186031e-03, 1.730057e-51, 3.343883e-03, 1.495130e-100
3441, 3.134502e+00, 1.429103e+04, 8.816417e-02, 2.663792e-26, 1.082136e-01, 3.544530e-50
3442, 2.009317e+00, 1.429103e+04, 1.090117e-02, 2.534034e-48, 5.923892e-03, 3.207621e-94
3443, 7.835187e+00, 1.429101e+04, 9.011540e-01, 3.884433e-09, 4.101614e+00, 7.537255e-16
3444, 1.011188e+01, 1.429099e+04, 1.427069e+00, 4.789650e-07, 8.857847e+00, 1.145950e-11
3445, 1.065531e+01, 1.429096e+04, 1.563413e+00, 1.091145e-06, 1.033990e+01, 5.947343e-11
3446, 1.151838e+01, 1.429093e+04, 1.829017e+00, 3.406673e-06, 1.353124e+01, 5.797208e-10
3447, 1.118006e+01, 1.429090e+04, 1.718322e+00, 2.229680e-06, 1.215367e+01, 2.483380e-10
3448, 1.033480e+01, 1.429088e+04, 1.493375e+00, 6.794319e-07, 9.571086e+00, 2.305950e-11
3449, 8.574198e+00, 1.429086e+04, 9.817634e-01, 2.523141e-08, 4.699805e+00, 3.180103e-14
3450, 5.892083e+00, 1.429084e+04, 4.993022e-01, 2.139956e-12, 1.559298e+00, 2.287534e-22
3451, 7.527834e+00, 1.429082e+04, 8.110340e-01, 1.585118e-09, 3.437782e+00, 1.255109e-16
3452, 6.927508e+00, 1.429081e+04, 6.997365e-01, 2.115494e-10, 2.699863e+00, 2.235535e-18
3453, 4.756590e+00, 1.429080e+04, 3.195366e-01, 8.649406e-16, 7.683358e-01, 3.737064e-29
3454, 2.881354e+00, 1.429079e+04, 7.542746e-02, 2.364748e-29, 8.747621e-02, 2.793366e-56
3455, 1.381163e+00, 1.429078e+04, 5.114386e-04, 3.734592e-85, 1.703373e-05, 6.966978e-168
3456, 7.232314e-01, 1.429078e+04, 1.624148e-09, 8.128232e-253, 1.109429e-06, 0.000000e+00
3457, 5.026637e-01, 1.429078e+04, 1.450834e-17, 0.000000e+00, 5.343679e-07, 0.000000e+00
3458, 2.256101e-01, 1.429078e+04, 7.730464e-75, 0.000000e+00, 1.082146e-07, 0.000000e+00
3459, 5.300423e-01, 1.429078e+04, 2.961997e-15, 0.000000e+00, 6.001097e-07, 0.000000e+00
3460, 1.166538e+00, 1.429078e+04, 1.158628e-04, 1.134719e-111, 3.575088e-06, 6.431833e-221
3461, 9.412701e-01, 1.429077e+04, 3.143584e-06, 9.657532e-160, 1.893012e-06, 4.659064e-317
3462, 5.786897e-01, 1.429077e+04, 1.065551e-12, 0.000000e+00, 7.206140e-07, 0.000000e+00
3463, 9.720093e-01, 1.429077e+04, 1.632509e-06, 2.926781e-151, 1.977636e-06, 4.278963e-300
3464, 1.928368e+00, 1.429077e+04, 8.337394e-03, 2.723731e-51, 3.468350e-03, 3.705837e-100
3465, 5.685843e+00, 1.429075e+04, 4.463037e-01, 6.795401e-13, 1.298187e+00, 2.306685e-23
3466, 7.698766e+00, 1.429073e+04, 8.363220e-01, 2.640492e-09, 3.613187e+00, 3.482794e-16
3467, 9.563923e+00, 1.429070e+04, 1.243025e+00, 1.890315e-07, 6.996758e+00, 1.784952e-12
3468, 1.005124e+01, 1.429066e+04, 1.382684e+00, 4.353876e-07, 8.384367e+00, 9.469133e-12
3469, 1.110767e+01, 1.429063e+04, 1.659218e+00, 2.032781e-06, 1.143141e+01, 2.064139e-10
3470, 1.123242e+01, 1.429059e+04, 1.690019e+00, 2.389999e-06, 1.179478e+01, 2.853341e-10
3471, 1.076042e+01, 1.429056e+04, 1.513821e+00, 1.269927e-06, 9.756099e+00, 8.055932e-11
3472, 1.049917e+01, 1.429053e+04, 1.524223e+00, 8.719940e-07, 9.904304e+00, 3.798263e-11
3473, 9.415901e+00, 1.429051e+04, 1.213522e+00, 1.442610e-07, 6.721804e+00, 1.039575e-12
3474, 8.294368e+00, 1.429049e+04, 1.001720e+00, 1.302397e-08, 4.890090e+00, 8.473146e-15
3475, 5.618774e+00, 1.429047e+04, 5.032481e-01, 4.598005e-13, 1.593590e+00, 1.056080e-23
3476, 4.098855e+00, 1.429046e+04, 2.371000e-01, 8.047288e-19, 4.855579e-01, 3.234872e-35
3477, 3.551268e+00, 1.429045e+04, 1.611617e-01, 1.939897e-22, 2.694685e-01, 1.879816e-42
3478, 1.602358e+00, 1.429045e+04, 4.198516e-03, 1.286250e-67, 8.831161e-04, 8.264348e-133
3479, 1.176342e+00, 1.429044e+04, 1.777944e-04, 3.890588e-110, 4.551600e-06, 7.561161e-218
3480, 2.709573e-01, 1.429044e+04, 2.283851e-49, 0.000000e+00, 1.579926e-07, 0.000000e+00
3481, 5.448557e-01, 1.429044e+04, 4.924113e-14, 0.000000e+00, 6.388506e-07, 0.000000e+00
3482, 4.253991e-01, 1.429044e+04, 1.601097e-21, 0.000000e+00, 3.894309e-07, 0.000000e+00
3483, 6.527207e-01, 1.429044e+04, 1.923861e-10, 7.589845e-304, 9.168388e-07, 0.000000e+00
3484, 1.344383e+00, 1.429044e+04, 8.522733e-04, 7.519746e-89, 4.005238e-05, 2.824649e-175
3485, 1.634005e+00, 1.429043e+04, 4.884039e-03, 1.238799e-65, 1.193333e-03, 7.665839e-129
3486, 2.778482e-01, 1.429043e+04, 4.478678e-47, 0.000000e+00, 1.661333e-07, 0.000000e+00
3487, 7.108076e-01, 1.429043e+04, 3.933344e-09, 1.071927e-260, 1.087289e-06, 0.000000e+00
3488, 1.590227e+00, 1.429042e+04, 3.732557e-03, 2.094491e-68, 6.990433e-04, 2.191366e-134
3489, 2.183743e+00, 1.429042e+04, 2.795133e-02, 7.014878e-43, 2.266395e-02, 2.458093e-83
3490, 2.382171e+00, 1.429041e+04, 4.199459e-02, 5.839779e-38, 3.911618e-02, 1.703534e-73
3491, 2.611119e+00, 1.429041e+04, 6.149104e-02, 1.781376e-33, 6.639130e-02, 1.585146e-64
3492, 3.447634e+00, 1.429040e+04, 1.561351e-01, 2.750559e-23, 2.580837e-01, 3.779201e-44
3493, 7.472708e+00, 1.429036e+04, 9.249078e-01, 1.343931e-09, 4.319587e+00, 9.022190e-17
3494, 7.787055e+00, 1.429033e+04, 8.226766e-01, 3.415195e-09, 3.505655e+00, 5.826249e-16
3495, 8.747476e+00, 1.429030e+04, 9.993826e-01, 3.738258e-08, 4.834134e+00, 6.980663e-14
3496, 8.123955e+00, 1.429027e+04, 9.066015e-01, 8.493422e-09, 4.123119e+00, 3.603491e-15
3497, 7.263824e+00, 1.429025e+04, 7.417908e-01, 6.887708e-10, 2.963061e+00, 2.369777e-17
3498, 7.333462e+00, 1.429023e+04, 7.618196e-01, 8.653593e-10, 3.097824e+00, 3.740684e-17
3499, 5.500620e+00, 1.429021e+04, 4.296358e-01, 2.240411e-13, 1.224959e+00, 2.507340e-24
3500, 3.535115e+00, 1.429020e+04, 1.300284e-01, 1.453468e-22, 1.918071e-01, 1.055284e-42
3501, 3.808929e+00, 1.429019e+04, 1.776059e-01, 1.425277e-20, 3.093555e-01, 1.014744e-38
3502, 3.064275e+00, 1.429019e+04, 8.186606e-02, 4.512683e-27, 9.723441e-02, 1.017250e-51
3503, 2.455433e+00, 1.429018e+04, 3.712886e-02, 2.116978e-36, 3.234920e-02, 2.238674e-70
3504, 2.571290e+00, 1.429017e+04, 4.424655e-02, 3.544968e-34, 4.101355e-02, 6.277440e-66
3505, 1.622403e+00, 1.429017e+04, 3.091038e-03, 2.441971e-66, 4.812518e-04, 2.978785e-130
3506, 1.611080e+00, 1.429017e+04, 3.633517e-03, 4.751197e-67, 6.628356e-04, 1.127624e-131
3507, 1.539790e+00, 1.429016e+04, 2.487579e-03, 7.328249e-72, 3.131411e-04, 2.682616e-141
3508, 2.178689e+00, 1.429016e+04, 2.866846e-02, 5.140543e-43, 2.350874e-02, 1.320006e-83
3509, 1.991673e+00, 1.429015e+04, 1.787554e-02, 6.396221e-49, 1.280294e-02, 2.043643e-95
3510, 2.652870e+00, 1.429014e+04, 6.725326e-02, 9.227207e-33, 7.555990e-02, 4.253031e-63
3511, 2.109878e+00, 1.429014e+04, 2.438329e-02, 5.025262e-45, 1.902453e-02, 1.261466e-87
3512, 3.349233e+00, 1.429013e+04, 1.465478e-01, 3.756741e-24, 2.352144e-01, 7.049862e-46
